ensembl_id,approvedSymbol,drugId,phase,diseaseId,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0005027,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0005027,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0005384,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0006710,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0018097,
ENSG00000183044,ABAT,CHEMBL89598,4,MONDO_0018097,
ENSG00000183044,ABAT,CHEMBL89598,3,MONDO_0100062,
ENSG00000183044,ABAT,CHEMBL89598,3,MONDO_0018097,
ENSG00000183044,ABAT,CHEMBL89598,3,MONDO_0100062,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0005186,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0011122,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0005419,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0005186,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0001734,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0001734,
ENSG00000183044,ABAT,CHEMBL89598,2,MONDO_0007079,
ENSG00000183044,ABAT,CHEMBL89598,1,MONDO_0007661,
ENSG00000183044,ABAT,CHEMBL89598,1,MONDO_0005186,
ENSG00000165029,ABCA1,CHEMBL608,4,MONDO_0004995,
ENSG00000165029,ABCA1,CHEMBL608,3,MONDO_0021187,
ENSG00000165029,ABCA1,CHEMBL608,2,MONDO_0005016,
ENSG00000165029,ABCA1,CHEMBL608,2,MONDO_0005386,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0004967,
ENSG00000097007,ABL1,CHEMBL2105708,4,MONDO_0004967,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0004967,
ENSG00000097007,ABL1,CHEMBL2095206,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL4297220,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1201740,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1642,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1642,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL2105708,4,MONDO_0011996,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0005070,
ENSG00000097007,ABL1,CHEMBL4208229,4,MONDO_0005070,
ENSG00000097007,ABL1,CHEMBL1946170,4,MONDO_0005070,
ENSG00000097007,ABL1,CHEMBL3948730,4,MONDO_0005070,
ENSG00000097007,ABL1,CHEMBL1946170,4,MONDO_0005335,
ENSG00000097007,ABL1,CHEMBL3989869,4,MONDO_0017604,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0005402,
ENSG00000097007,ABL1,CHEMBL2095206,4,MONDO_0004643,
ENSG00000097007,ABL1,CHEMBL1421,4,MONDO_0006115,
ENSG00000097007,ABL1,CHEMBL4297220,4,MONDO_0006115,
ENSG00000097007,ABL1,CHEMBL1946170,4,MONDO_0005575,
ENSG00000097007,ABL1,CHEMBL1642,4,MONDO_0011719,
ENSG00000278540,ACACA,CHEMBL3989947,3,MONDO_0011438,
ENSG00000278540,ACACA,CHEMBL3407547,2,MONDO_0013209,
ENSG00000278540,ACACA,CHEMBL3359265,2,MONDO_0011438,
ENSG00000278540,ACACA,CHEMBL4567446,2,MONDO_0013209,
ENSG00000278540,ACACA,CHEMBL3407547,2,MONDO_0007027,
ENSG00000278540,ACACA,CHEMBL4567446,2,MONDO_0007027,
ENSG00000278540,ACACA,CHEMBL3989947,2,MONDO_0011438,
ENSG00000278540,ACACA,CHEMBL3407547,2,MONDO_0007027,
ENSG00000278540,ACACA,CHEMBL3359265,2,MONDO_0005148,
ENSG00000278540,ACACA,CHEMBL4567446,1,MONDO_0005154,
ENSG00000278540,ACACA,CHEMBL3407547,1,MONDO_0007027,
ENSG00000278540,ACACA,CHEMBL4567446,1,MONDO_0007027,
ENSG00000278540,ACACA,CHEMBL3359265,1,MONDO_0005148,
ENSG00000076555,ACACB,CHEMBL3989947,3,MONDO_0011438,
ENSG00000076555,ACACB,CHEMBL4567446,2,MONDO_0013209,
ENSG00000076555,ACACB,CHEMBL3359265,2,MONDO_0011438,
ENSG00000076555,ACACB,CHEMBL3989947,2,MONDO_0011438,
ENSG00000076555,ACACB,CHEMBL3407547,2,MONDO_0013209,
ENSG00000076555,ACACB,CHEMBL3407547,2,MONDO_0007027,
ENSG00000076555,ACACB,CHEMBL3407547,2,MONDO_0007027,
ENSG00000076555,ACACB,CHEMBL4567446,2,MONDO_0007027,
ENSG00000076555,ACACB,CHEMBL3359265,2,MONDO_0005148,
ENSG00000076555,ACACB,CHEMBL4567446,1,MONDO_0005154,
ENSG00000076555,ACACB,CHEMBL3407547,1,MONDO_0007027,
ENSG00000076555,ACACB,CHEMBL4567446,1,MONDO_0007027,
ENSG00000076555,ACACB,CHEMBL3359265,1,MONDO_0005148,
ENSG00000087085,ACHE,CHEMBL748,4,MONDO_0029000,
ENSG00000087085,ACHE,CHEMBL211471,4,MONDO_0009688,
ENSG00000087085,ACHE,CHEMBL748,4,MONDO_0009688,
ENSG00000087085,ACHE,CHEMBL812,4,MONDO_0009688,
ENSG00000087085,ACHE,CHEMBL1555,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL1555,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL1678,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL1678,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL1678,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL636,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL636,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL636,4,MONDO_0004975,
ENSG00000087085,ACHE,CHEMBL1025,4,MONDO_0005041,
ENSG00000087085,ACHE,CHEMBL1201341,4,MONDO_0005041,
ENSG00000087085,ACHE,CHEMBL278020,4,MONDO_0005041,
ENSG00000087085,ACHE,CHEMBL94,4,MONDO_0005041,
ENSG00000087085,ACHE,CHEMBL636,4,MONDO_0005180,
ENSG00000131473,ACLY,CHEMBL3545313,4,MONDO_0004995,
ENSG00000131473,ACLY,CHEMBL3545313,4,MONDO_0005010,
ENSG00000131473,ACLY,CHEMBL3545313,4,MONDO_0005439,
ENSG00000131473,ACLY,CHEMBL3545313,4,MONDO_0005311,
ENSG00000131473,ACLY,CHEMBL3545313,3,MONDO_0004995,
ENSG00000131473,ACLY,CHEMBL3545313,3,MONDO_0021187,
ENSG00000131473,ACLY,CHEMBL3545313,2,MONDO_0005148,
ENSG00000131473,ACLY,CHEMBL3545313,2,MONDO_0021187,
ENSG00000014257,ACP3,CHEMBL1237024,4,MONDO_0005070,
ENSG00000014257,ACP3,CHEMBL1237024,4,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,3,MONDO_0005082,
ENSG00000014257,ACP3,CHEMBL1237024,3,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0004956,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0004956,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0005082,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0005082,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0005159,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,2,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,1,MONDO_0008315,
ENSG00000014257,ACP3,CHEMBL1237024,1,MONDO_0008315,
ENSG00000115170,ACVR1,CHEMBL2108594,4,MONDO_0005320,
ENSG00000115170,ACVR1,CHEMBL2109171,4,MONDO_0005320,
ENSG00000115170,ACVR1,CHEMBL2109171,4,MONDO_0005320,
ENSG00000115170,ACVR1,CHEMBL2108594,4,MONDO_0005381,
ENSG00000115170,ACVR1,CHEMBL2109171,4,MONDO_0005381,
ENSG00000115170,ACVR1,CHEMBL2109171,2,MONDO_0005315,
ENSG00000115170,ACVR1,CHEMBL2109171,2,MONDO_0005315,
ENSG00000115170,ACVR1,CHEMBL2108594,2,MONDO_0005416,
ENSG00000115170,ACVR1,CHEMBL2109171,1,MONDO_0005325,
ENSG00000115170,ACVR1,CHEMBL2108594,1,MONDO_0005416,
ENSG00000115170,ACVR1,CHEMBL2109171,1,MONDO_0005178,
ENSG00000121989,ACVR2A,CHEMBL2109171,4,MONDO_0005320,
ENSG00000121989,ACVR2A,CHEMBL2109171,4,MONDO_0005320,
ENSG00000121989,ACVR2A,CHEMBL2109171,4,MONDO_0005381,
ENSG00000121989,ACVR2A,CHEMBL2109171,2,MONDO_0005315,
ENSG00000121989,ACVR2A,CHEMBL2109171,2,MONDO_0005315,
ENSG00000121989,ACVR2A,CHEMBL2109171,1,MONDO_0005325,
ENSG00000121989,ACVR2A,CHEMBL2109171,1,MONDO_0005178,
ENSG00000114739,ACVR2B,CHEMBL2109171,4,MONDO_0005320,
ENSG00000114739,ACVR2B,CHEMBL2109171,4,MONDO_0005320,
ENSG00000114739,ACVR2B,CHEMBL2109171,4,MONDO_0005381,
ENSG00000114739,ACVR2B,CHEMBL3137353,3,MONDO_0007827,
ENSG00000114739,ACVR2B,CHEMBL3137353,2,MONDO_0005002,
ENSG00000114739,ACVR2B,CHEMBL2109171,2,MONDO_0005315,
ENSG00000114739,ACVR2B,CHEMBL3137353,2,MONDO_0007827,
ENSG00000114739,ACVR2B,CHEMBL2109171,2,MONDO_0005315,
ENSG00000114739,ACVR2B,CHEMBL3137353,2,MONDO_0005148,
ENSG00000114739,ACVR2B,CHEMBL2109171,1,MONDO_0005325,
ENSG00000114739,ACVR2B,CHEMBL2109171,1,MONDO_0005178,
ENSG00000139567,ACVRL1,CHEMBL2109295,2,MONDO_0007256,
ENSG00000139567,ACVRL1,CHEMBL2109295,2,MONDO_0005112,
ENSG00000139567,ACVRL1,CHEMBL2109295,1,MONDO_0005070,
ENSG00000139567,ACVRL1,CHEMBL5095025,1,MONDO_0005070,
ENSG00000139567,ACVRL1,CHEMBL2109295,1,MONDO_0005575,
ENSG00000196839,ADA,CHEMBL1580,4,MONDO_0005070,
ENSG00000196839,ADA,CHEMBL1580,4,MONDO_0018935,
ENSG00000196839,ADA,CHEMBL1580,4,MONDO_0002280,
ENSG00000196839,ADA,CHEMBL5315093,4,MONDO_0015974,
ENSG00000196839,ADA,CHEMBL1580,3,MONDO_0004948,
ENSG00000196839,ADA,CHEMBL1580,3,MONDO_0013730,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0004948,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0004948,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0005059,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0005059,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0005062,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0005062,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0018935,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0004992,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0013730,
ENSG00000196839,ADA,CHEMBL1580,2,MONDO_0020547,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0004948,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0005059,
ENSG00000196839,ADA,CHEMBL284483,1,MONDO_0005059,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0005059,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0005062,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0015759,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0002367,
ENSG00000196839,ADA,CHEMBL1580,1,MONDO_0011382,
ENSG00000187758,ADH1A,CHEMBL1308,1,MONDO_0005150,
ENSG00000196616,ADH1B,CHEMBL1308,1,MONDO_0005150,
ENSG00000248144,ADH1C,CHEMBL1308,1,MONDO_0005150,
ENSG00000197894,ADH5,CHEMBL3989910,2,MONDO_0005002,
ENSG00000197894,ADH5,CHEMBL3989910,2,MONDO_0004979,
ENSG00000197894,ADH5,CHEMBL3989910,2,MONDO_0009061,
ENSG00000197894,ADH5,CHEMBL3989910,2,MONDO_0009061,
ENSG00000197894,ADH5,CHEMBL1738699,1,MONDO_0004979,
ENSG00000197894,ADH5,CHEMBL1738699,1,MONDO_0009061,
ENSG00000197894,ADH5,CHEMBL3989910,1,MONDO_0009061,
ENSG00000148926,ADM,CHEMBL4650434,2,MONDO_0005252,
ENSG00000148926,ADM,CHEMBL4650434,2,MONDO_0100096,
ENSG00000163485,ADORA1,CHEMBL477,4,MONDO_0004995,
ENSG00000163485,ADORA1,CHEMBL113,4,MONDO_0007743,
ENSG00000163485,ADORA1,CHEMBL477,4,MONDO_0008685,
ENSG00000163485,ADORA1,CHEMBL113,4,MONDO_0005277,
ENSG00000163485,ADORA1,CHEMBL1370561,4,MONDO_0004979,
ENSG00000163485,ADORA1,CHEMBL113,4,MONDO_0005277,
ENSG00000163485,ADORA1,CHEMBL113,4,MONDO_0005277,
ENSG00000163485,ADORA1,CHEMBL113,3,MONDO_0004981,
ENSG00000163485,ADORA1,CHEMBL477,3,MONDO_0004981,
ENSG00000163485,ADORA1,CHEMBL190,3,MONDO_0005002,
ENSG00000163485,ADORA1,CHEMBL477,3,MONDO_0004981,
ENSG00000163485,ADORA1,CHEMBL52333,3,MONDO_0005009,
ENSG00000163485,ADORA1,CHEMBL414157,3,MONDO_0005009,
ENSG00000163485,ADORA1,CHEMBL113,3,MONDO_0011122,
ENSG00000163485,ADORA1,CHEMBL113,3,MONDO_0005010,
ENSG00000163485,ADORA1,CHEMBL113,3,MONDO_0005314,
ENSG00000128271,ADORA2A,CHEMBL477,4,MONDO_0004995,
ENSG00000128271,ADORA2A,CHEMBL3989695,4,MONDO_0004995,
ENSG00000128271,ADORA2A,CHEMBL628,4,MONDO_0004995,
ENSG00000128271,ADORA2A,CHEMBL113,4,MONDO_0007743,
ENSG00000128271,ADORA2A,CHEMBL477,4,MONDO_0008685,
ENSG00000128271,ADORA2A,CHEMBL113,4,MONDO_0005277,
ENSG00000128271,ADORA2A,CHEMBL1370561,4,MONDO_0004979,
ENSG00000128271,ADORA2A,CHEMBL113,4,MONDO_0005277,
ENSG00000128271,ADORA2A,CHEMBL113,4,MONDO_0005277,
ENSG00000128271,ADORA2A,CHEMBL431770,4,MONDO_0005180,
ENSG00000128271,ADORA2A,CHEMBL477,3,MONDO_0004981,
ENSG00000128271,ADORA2A,CHEMBL477,3,MONDO_0004981,
ENSG00000128271,ADORA2A,CHEMBL113,3,MONDO_0004981,
ENSG00000128271,ADORA2A,CHEMBL190,3,MONDO_0005002,
ENSG00000128271,ADORA2A,CHEMBL113,3,MONDO_0011122,
ENSG00000128271,ADORA2A,CHEMBL113,3,MONDO_0005010,
ENSG00000170425,ADORA2B,CHEMBL477,4,MONDO_0004995,
ENSG00000170425,ADORA2B,CHEMBL628,4,MONDO_0004995,
ENSG00000170425,ADORA2B,CHEMBL113,4,MONDO_0007743,
ENSG00000170425,ADORA2B,CHEMBL477,4,MONDO_0008685,
ENSG00000170425,ADORA2B,CHEMBL113,4,MONDO_0005277,
ENSG00000170425,ADORA2B,CHEMBL113,4,MONDO_0005277,
ENSG00000170425,ADORA2B,CHEMBL1370561,4,MONDO_0004979,
ENSG00000170425,ADORA2B,CHEMBL113,4,MONDO_0005277,
ENSG00000170425,ADORA2B,CHEMBL477,3,MONDO_0004981,
ENSG00000170425,ADORA2B,CHEMBL477,3,MONDO_0004981,
ENSG00000170425,ADORA2B,CHEMBL113,3,MONDO_0004981,
ENSG00000170425,ADORA2B,CHEMBL190,3,MONDO_0005002,
ENSG00000170425,ADORA2B,CHEMBL113,3,MONDO_0011122,
ENSG00000170425,ADORA2B,CHEMBL628,3,MONDO_0005155,
ENSG00000170425,ADORA2B,CHEMBL628,3,MONDO_0005313,
ENSG00000170425,ADORA2B,CHEMBL113,3,MONDO_0005295,
ENSG00000282608,ADORA3,CHEMBL477,4,MONDO_0004995,
ENSG00000282608,ADORA3,CHEMBL113,4,MONDO_0007743,
ENSG00000282608,ADORA3,CHEMBL477,4,MONDO_0008685,
ENSG00000282608,ADORA3,CHEMBL1370561,4,MONDO_0004979,
ENSG00000282608,ADORA3,CHEMBL113,4,MONDO_0005277,
ENSG00000282608,ADORA3,CHEMBL113,4,MONDO_0005277,
ENSG00000282608,ADORA3,CHEMBL113,4,MONDO_0005277,
ENSG00000282608,ADORA3,CHEMBL113,3,MONDO_0004981,
ENSG00000282608,ADORA3,CHEMBL477,3,MONDO_0004981,
ENSG00000282608,ADORA3,CHEMBL477,3,MONDO_0004981,
ENSG00000282608,ADORA3,CHEMBL190,3,MONDO_0005002,
ENSG00000282608,ADORA3,CHEMBL113,3,MONDO_0005010,
ENSG00000282608,ADORA3,CHEMBL3989873,3,MONDO_0005083,
ENSG00000282608,ADORA3,CHEMBL3989873,3,MONDO_0008383,
ENSG00000282608,ADORA3,CHEMBL113,3,MONDO_0011122,
ENSG00000143799,PARP1,CHEMBL3137318,4,MONDO_0004989,
ENSG00000143799,PARP1,CHEMBL1173055,4,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL1094636,4,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0005140,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0005140,
ENSG00000143799,PARP1,CHEMBL3833368,4,MONDO_0021068,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0021068,
ENSG00000143799,PARP1,CHEMBL3833368,4,MONDO_0005140,
ENSG00000143799,PARP1,CHEMBL3989922,4,MONDO_0005140,
ENSG00000143799,PARP1,CHEMBL3137318,4,MONDO_0021100,
ENSG00000143799,PARP1,CHEMBL3989922,4,MONDO_0006901,
ENSG00000143799,PARP1,CHEMBL3989922,4,MONDO_0021068,
ENSG00000143799,PARP1,CHEMBL3989922,4,MONDO_0006206,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0004992,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0008170,
ENSG00000143799,PARP1,CHEMBL3833368,4,MONDO_0008170,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0008170,
ENSG00000143799,PARP1,CHEMBL521686,4,MONDO_0008315,
ENSG00000143799,PARP1,CHEMBL521686,3,MONDO_0004993,
ENSG00000143799,PARP1,CHEMBL3137320,3,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL1094636,3,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL4112930,3,MONDO_0005070,
ENSG00000143799,PARP1,CHEMBL1094636,3,MONDO_0005140,
ENSG00000143799,PARP1,CHEMBL521686,3,MONDO_0005140,
ENSG00000171873,ADRA1D,CHEMBL3989562,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL611,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL709,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL836,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL836,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL1201212,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1201234,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1201319,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1437,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL2103827,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1200561,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL597,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL679,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1200914,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL1200787,4,MONDO_0004974,
ENSG00000171873,ADRA1D,CHEMBL1200873,4,MONDO_0004974,
ENSG00000171873,ADRA1D,CHEMBL723,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL770,4,MONDO_0004995,
ENSG00000171873,ADRA1D,CHEMBL1200914,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL1200914,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL1723,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL611,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL709,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL836,4,MONDO_0010811,
ENSG00000171873,ADRA1D,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL1200561,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL1200914,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL1200914,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL1723,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL3989562,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL611,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL611,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL709,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL709,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL1200787,4,MONDO_0004974,
ENSG00000170214,ADRA1B,CHEMBL1201212,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL1201319,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL1437,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL211456,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL524,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL1200914,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL679,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL1200873,4,MONDO_0004974,
ENSG00000170214,ADRA1B,CHEMBL753,4,MONDO_0004995,
ENSG00000170214,ADRA1B,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL836,4,MONDO_0010811,
ENSG00000170214,ADRA1B,CHEMBL723,4,MONDO_0005009,
ENSG00000120907,ADRA1A,CHEMBL1200561,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL1200914,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL1723,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL24778,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL3989562,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL709,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL709,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL1200787,4,MONDO_0004974,
ENSG00000120907,ADRA1A,CHEMBL1200873,4,MONDO_0004974,
ENSG00000120907,ADRA1A,CHEMBL1215,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL1437,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL159226,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL2103827,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL1200914,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL597,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL723,4,MONDO_0004995,
ENSG00000120907,ADRA1A,CHEMBL1200914,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL24778,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL611,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL611,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL836,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL836,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL836,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL836,4,MONDO_0010811,
ENSG00000120907,ADRA1A,CHEMBL836,4,MONDO_0010811,
ENSG00000150594,ADRA2A,CHEMBL1200787,4,MONDO_0004974,
ENSG00000150594,ADRA2A,CHEMBL1437,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL159226,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL2103827,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL2311030,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL429,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL1200873,4,MONDO_0004974,
ENSG00000150594,ADRA2A,CHEMBL1201234,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL211456,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL27810,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL597,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL679,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL1200323,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL753,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL770,4,MONDO_0004995,
ENSG00000150594,ADRA2A,CHEMBL134,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL3559672,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL459,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL459,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL862,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL1200494,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL134,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL134,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL134,4,MONDO_0005044,
ENSG00000150594,ADRA2A,CHEMBL1705,4,MONDO_0005044,
ENSG00000274286,ADRA2B,CHEMBL1201234,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL1437,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL159226,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL2103827,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL211456,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL2311030,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL679,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL1200787,4,MONDO_0004974,
ENSG00000274286,ADRA2B,CHEMBL1200873,4,MONDO_0004974,
ENSG00000274286,ADRA2B,CHEMBL770,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL27810,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL429,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL597,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL753,4,MONDO_0004995,
ENSG00000274286,ADRA2B,CHEMBL459,4,MONDO_0005044,
ENSG00000274286,ADRA2B,CHEMBL459,4,MONDO_0005044,
